longitude,latitude,elevation_m
-97.93,28.16,4.5
-97.85,28.16,0.0
-97.77,28.16,0.0
-97.69,28.16,0.0
-97.61,28.16,9.5
-97.53,28.16,20.5
-97.45,28.16,32.1
-97.37,28.16,43.3
-97.29,28.16,51.5
-97.21,28.16,51.2
-97.13,28.16,49.5
-97.05,28.16,47.3
-96.97,28.16,42.2
-96.89,28.16,38.9
-96.81,28.16,36.1
-96.73,28.16,30.8
-96.65,28.16,22.2
-96.57,28.16,17.2
-96.49,28.16,17.1
-96.41,28.16,15.0
-96.33,28.16,8.7
-96.25,28.16,2.3
-96.17,28.16,2.9
-96.09,28.16,5.2
-96.01,28.16,1.5
-95.93,28.16,0.0
-95.85,28.16,0.0
-95.77,28.16,0.0
-95.69,28.16,0.0
-95.61,28.16,0.0
-95.53,28.16,0.0
-100.65,28.24,299.5
-100.57,28.24,305.3
-100.49,28.24,305.4
-100.41,28.24,309.7
-100.33,28.24,319.4
-100.25,28.24,323.1
-100.17,28.24,325.4
-100.09,28.24,328.2
-100.01,28.24,328.2
-99.93,28.24,329.0
-99.85,28.24,331.2
-99.77,28.24,329.3
-99.69,28.24,326.2
-99.61,28.24,327.9
-99.53,28.24,330.3
-99.45,28.24,327.4
-99.37,28.24,322.9
-99.29,28.24,321.8
-99.21,28.24,322.6
-99.13,28.24,315.2
-99.05,28.24,308.6
-98.97,28.24,305.3
-98.89,28.24,298.7
-98.81,28.24,286.8
-98.73,28.24,275.5
-98.65,28.24,258.7
-98.57,28.24,231.8
-98.49,28.24,203.1
-98.41,28.24,174.2
-98.33,28.24,140.9
-98.25,28.24,101.2
-98.17,28.24,68.9
-98.09,28.24,41.6
-98.01,28.24,21.4
-97.93,28.24,6.2
-97.85,28.24,0.0
-97.77,28.24,0.0
-97.69,28.24,5.6
-97.61,28.24,19.7
-97.53,28.24,33.7
-97.45,28.24,49.0
-97.37,28.24,61.7
-97.29,28.24,68.2
-97.21,28.24,67.2
-97.13,28.24,64.1
-97.05,28.24,61.9
-96.97,28.24,58.1
-96.89,28.24,53.4
-96.81,28.24,45.0
-96.73,28.24,37.6
-96.65,28.24,31.9
-96.57,28.24,26.1
-96.49,28.24,22.0
-96.41,28.24,21.7
-96.33,28.24,19.8
-96.25,28.24,11.4
-96.17,28.24,9.0
-96.09,28.24,6.4
-96.01,28.24,1.8
-95.93,28.24,1.8
-95.85,28.24,2.1
-95.77,28.24,0.0
-95.69,28.24,1.8
-95.61,28.24,1.8
-95.53,28.24,0.0
-95.45,28.24,0.5
-100.65,28.32,318.5
-100.57,28.32,322.4
-100.49,28.32,322.9
-100.41,28.32,328.0
-100.33,28.32,338.3
-100.25,28.32,344.3
-100.17,28.32,343.5
-100.09,28.32,347.4
-100.01,28.32,351.9
-99.93,28.32,351.2
-99.85,28.32,350.5
-99.77,28.32,349.2
-99.69,28.32,350.1
-99.61,28.32,350.7
-99.53,28.32,351.8
-99.45,28.32,346.2
-99.37,28.32,341.3
-99.29,28.32,342.7
-99.21,28.32,341.0
-99.13,28.32,335.2
-99.05,28.32,330.2
-98.97,28.32,324.3
-98.89,28.32,318.0
-98.81,28.32,305.3
-98.73,28.32,292.7
-98.65,28.32,276.0
-98.57,28.32,249.0
-98.49,28.32,219.3
-98.41,28.32,188.2
-98.33,28.32,150.5
-98.25,28.32,108.6
-98.17,28.32,73.9
-98.09,28.32,46.9
-98.01,28.32,26.0
-97.93,28.32,8.8
-97.85,28.32,0.0
-97.77,28.32,2.1
-97.69,28.32,13.2
-97.61,28.32,32.0
-97.53,28.32,49.8
-97.45,28.32,66.2
-97.37,28.32,78.6
-97.29,28.32,80.9
-97.21,28.32,79.1
-97.13,28.32,78.1
-97.05,28.32,77.4
-96.97,28.32,71.0
-96.89,28.32,64.4
-96.81,28.32,54.4
-96.73,28.32,46.4
-96.65,28.32,41.7
-96.57,28.32,36.3
-96.49,28.32,29.9
-96.41,28.32,27.7
-96.33,28.32,28.5
-96.25,28.32,21.2
-96.17,28.32,15.7
-96.09,28.32,10.0
-96.01,28.32,7.1
-95.93,28.32,7.0
-95.85,28.32,4.0
-95.77,28.32,1.5
-95.69,28.32,2.0
-95.61,28.32,0.0
-95.53,28.32,0.0
-95.45,28.32,0.0
-100.73,28.4,337.4
-100.65,28.4,343.1
-100.57,28.4,345.2
-100.49,28.4,344.7
-100.41,28.4,344.5
-100.33,28.4,351.1
-100.25,28.4,359.2
-100.17,28.4,363.1
-100.09,28.4,366.4
-100.01,28.4,371.0
-99.93,28.4,372.7
-99.85,28.4,372.7
-99.77,28.4,372.3
-99.69,28.4,375.8
-99.61,28.4,375.1
-99.53,28.4,371.6
-99.45,28.4,366.3
-99.37,28.4,363.3
-99.29,28.4,363.5
-99.21,28.4,362.3
-99.13,28.4,356.6
-99.05,28.4,351.4
-98.97,28.4,343.6
-98.89,28.4,335.7
-98.81,28.4,325.1
-98.73,28.4,312.4
-98.65,28.4,290.0
-98.57,28.4,262.3
-98.49,28.4,235.0
-98.41,28.4,200.6
-98.33,28.4,158.1
-98.25,28.4,117.5
-98.17,28.4,80.3
-98.09,28.4,51.4
-98.01,28.4,28.2
-97.93,28.4,9.4
-97.85,28.4,2.7
-97.77,28.4,8.5
-97.69,28.4,23.7
-97.61,28.4,46.5
-97.53,28.4,64.9
-97.45,28.4,80.1
-97.37,28.4,94.7
-97.29,28.4,97.3
-97.21,28.4,95.1
-97.13,28.4,93.7
-97.05,28.4,90.9
-96.97,28.4,84.8
-96.89,28.4,79.1
-96.81,28.4,70.0
-96.73,28.4,62.0
-96.65,28.4,55.1
-96.57,28.4,48.1
-96.49,28.4,42.4
-96.41,28.4,38.0
-96.33,28.4,36.4
-96.25,28.4,29.2
-96.17,28.4,23.5
-96.09,28.4,19.2
-96.01,28.4,16.9
-95.93,28.4,15.9
-95.85,28.4,9.1
-95.77,28.4,6.2
-95.69,28.4,4.8
-95.61,28.4,0.0
-95.53,28.4,0.0
-95.45,28.4,0.0
-95.37,28.4,0.0
-100.73,28.48,357.5
-100.65,28.48,363.7
-100.57,28.48,366.7
-100.49,28.48,367.1
-100.41,28.48,366.6
-100.33,28.48,371.9
-100.25,28.48,377.6
-100.17,28.48,381.0
-100.09,28.48,385.1
-100.01,28.48,391.3
-99.93,28.48,395.0
-99.85,28.48,395.1
-99.77,28.48,395.2
-99.69,28.48,397.9
-99.61,28.48,396.4
-99.53,28.48,390.1
-99.45,28.48,386.9
-99.37,28.48,387.9
-99.29,28.48,386.5
-99.21,28.48,382.5
-99.13,28.48,373.4
-99.05,28.48,368.0
-98.97,28.48,361.7
-98.89,28.48,353.3
-98.81,28.48,343.5
-98.73,28.48,328.9
-98.65,28.48,306.4
-98.57,28.48,282.6
-98.49,28.48,254.2
-98.41,28.48,213.7
-98.33,28.48,169.6
-98.25,28.48,130.3
-98.17,28.48,90.8
-98.09,28.48,57.0
-98.01,28.48,31.7
-97.93,28.48,12.4
-97.85,28.48,7.2
-97.77,28.48,17.0
-97.69,28.48,33.2
-97.61,28.48,56.1
-97.53,28.48,77.6
-97.45,28.48,93.5
-97.37,28.48,109.9
-97.29,28.48,116.9
-97.21,28.48,114.2
-97.13,28.48,110.8
-97.05,28.48,105.5
-96.97,28.48,99.5
-96.89,28.48,92.6
-96.81,28.48,82.9
-96.73,28.48,79.0
-96.65,28.48,75.6
-96.57,28.48,68.2
-96.49,28.48,58.8
-96.41,28.48,51.8
-96.33,28.48,47.3
-96.25,28.48,39.4
-96.17,28.48,32.6
-96.09,28.48,27.1
-96.01,28.48,22.7
-95.93,28.48,20.4
-95.85,28.48,15.6
-95.77,28.48,14.9
-95.69,28.48,10.1
-95.61,28.48,3.8
-95.53,28.48,1.4
-95.45,28.48,2.0
-95.37,28.48,1.0
-95.29,28.48,0.0
-100.81,28.56,370.1
-100.73,28.56,377.2
-100.65,28.56,378.8
-100.57,28.56,380.0
-100.49,28.56,387.0
-100.41,28.56,395.4
-100.33,28.56,399.7
-100.25,28.56,400.0
-100.17,28.56,400.4
-100.09,28.56,405.1
-100.01,28.56,412.2
-99.93,28.56,416.6
-99.85,28.56,417.2
-99.77,28.56,418.1
-99.69,28.56,419.8
-99.61,28.56,417.9
-99.53,28.56,412.1
-99.45,28.56,409.0
-99.37,28.56,410.7
-99.29,28.56,409.5
-99.21,28.56,405.2
-99.13,28.56,397.7
-99.05,28.56,392.0
-98.97,28.56,385.5
-98.89,28.56,376.2
-98.81,28.56,362.6
-98.73,28.56,344.1
-98.65,28.56,323.5
-98.57,28.56,302.3
-98.49,28.56,271.0
-98.41,28.56,227.4
-98.33,28.56,185.2
-98.25,28.56,145.8
-98.17,28.56,104.1
-98.09,28.56,65.3
-98.01,28.56,35.9
-97.93,28.56,14.6
-97.85,28.56,10.3
-97.77,28.56,25.8
-97.69,28.56,43.2
-97.61,28.56,64.9
-97.53,28.56,87.3
-97.45,28.56,102.0
-97.37,28.56,120.8
-97.29,28.56,132.1
-97.21,28.56,129.0
-97.13,28.56,125.2
-97.05,28.56,120.1
-96.97,28.56,111.5
-96.89,28.56,103.9
-96.81,28.56,96.2
-96.73,28.56,93.3
-96.65,28.56,88.0
-96.57,28.56,80.7
-96.49,28.56,72.7
-96.41,28.56,68.0
-96.33,28.56,64.1
-96.25,28.56,54.7
-96.17,28.56,45.0
-96.09,28.56,37.3
-96.01,28.56,30.8
-95.93,28.56,26.1
-95.85,28.56,21.8
-95.77,28.56,21.1
-95.69,28.56,17.2
-95.61,28.56,11.4
-95.53,28.56,4.6
-95.45,28.56,2.3
-95.37,28.56,2.5
-95.29,28.56,0.0
-95.21,28.56,2.6
-100.81,28.64,391.2
-100.73,28.64,395.3
-100.65,28.64,398.8
-100.57,28.64,402.1
-100.49,28.64,410.8
-100.41,28.64,418.9
-100.33,28.64,421.0
-100.25,28.64,422.7
-100.17,28.64,422.9
-100.09,28.64,425.9
-100.01,28.64,432.9
-99.93,28.64,437.2
-99.85,28.64,438.3
-99.77,28.64,439.6
-99.69,28.64,440.8
-99.61,28.64,439.7
-99.53,28.64,436.1
-99.45,28.64,434.4
-99.37,28.64,434.7
-99.29,28.64,432.2
-99.21,28.64,427.1
-99.13,28.64,423.4
-99.05,28.64,420.1
-98.97,28.64,411.4
-98.89,28.64,398.3
-98.81,28.64,383.4
-98.73,28.64,364.8
-98.65,28.64,343.6
-98.57,28.64,319.0
-98.49,28.64,283.3
-98.41,28.64,239.4
-98.33,28.64,197.1
-98.25,28.64,156.6
-98.17,28.64,114.1
-98.09,28.64,73.2
-98.01,28.64,39.7
-97.93,28.64,17.9
-97.85,28.64,17.3
-97.77,28.64,34.7
-97.69,28.64,58.0
-97.61,28.64,83.3
-97.53,28.64,105.5
-97.45,28.64,120.5
-97.37,28.64,138.8
-97.29,28.64,145.7
-97.21,28.64,142.6
-97.13,28.64,140.2
-97.05,28.64,135.3
-96.97,28.64,124.6
-96.89,28.64,118.1
-96.81,28.64,110.9
-96.73,28.64,102.7
-96.65,28.64,94.9
-96.57,28.64,85.7
-96.49,28.64,79.5
-96.41,28.64,79.6
-96.33,28.64,73.9
-96.25,28.64,63.5
-96.17,28.64,54.0
-96.09,28.64,47.1
-96.01,28.64,41.9
-95.93,28.64,35.3
-95.85,28.64,29.4
-95.77,28.64,28.9
-95.69,28.64,28.0
-95.61,28.64,23.6
-95.53,28.64,14.1
-95.45,28.64,8.5
-95.37,28.64,7.5
-95.29,28.64,7.0
-95.21,28.64,9.5
-100.89,28.72,406.5
-100.81,28.72,411.8
-100.73,28.72,416.1
-100.65,28.72,420.0
-100.57,28.72,425.1
-100.49,28.72,432.3
-100.41,28.72,438.0
-100.33,28.72,439.7
-100.25,28.72,443.8
-100.17,28.72,445.6
-100.09,28.72,447.0
-100.01,28.72,451.0
-99.93,28.72,455.6
-99.85,28.72,460.5
-99.77,28.72,463.6
-99.69,28.72,465.3
-99.61,28.72,465.2
-99.53,28.72,461.3
-99.45,28.72,458.3
-99.37,28.72,460.1
-99.29,28.72,457.1
-99.21,28.72,448.3
-99.13,28.72,442.9
-99.05,28.72,441.8
-98.97,28.72,432.9
-98.89,28.72,418.5
-98.81,28.72,403.8
-98.73,28.72,385.4
-98.65,28.72,363.1
-98.57,28.72,335.0
-98.49,28.72,298.2
-98.41,28.72,255.0
-98.33,28.72,207.8
-98.25,28.72,162.9
-98.17,28.72,121.4
-98.09,28.72,83.4
-98.01,28.72,49.6
-97.93,28.72,28.2
-97.85,28.72,29.9
-97.77,28.72,44.1
-97.69,28.72,69.3
-97.61,28.72,98.7
-97.53,28.72,122.0
-97.45,28.72,137.0
-97.37,28.72,152.0
-97.29,28.72,158.1
-97.21,28.72,154.9
-97.13,28.72,150.2
-97.05,28.72,144.3
-96.97,28.72,137.5
-96.89,28.72,133.9
-96.81,28.72,125.6
-96.73,28.72,114.7
-96.65,28.72,106.0
-96.57,28.72,95.8
-96.49,28.72,89.8
-96.41,28.72,89.4
-96.33,28.72,80.0
-96.25,28.72,67.8
-96.17,28.72,60.4
-96.09,28.72,55.6
-96.01,28.72,49.6
-95.93,28.72,44.0
-95.85,28.72,39.8
-95.77,28.72,37.4
-95.69,28.72,34.8
-95.61,28.72,31.4
-95.53,28.72,21.0
-95.45,28.72,16.3
-95.37,28.72,15.6
-95.29,28.72,15.1
-95.21,28.72,14.2
-95.13,28.72,8.8
-100.89,28.8,426.1
-100.81,28.8,433.8
-100.73,28.8,439.7
-100.65,28.8,439.9
-100.57,28.8,443.8
-100.49,28.8,450.5
-100.41,28.8,458.2
-100.33,28.8,462.2
-100.25,28.8,468.1
-100.17,28.8,470.0
-100.09,28.8,472.8
-100.01,28.8,475.0
-99.93,28.8,478.7
-99.85,28.8,486.0
-99.77,28.8,487.8
-99.69,28.8,486.8
-99.61,28.8,485.8
-99.53,28.8,484.3
-99.45,28.8,480.5
-99.37,28.8,482.3
-99.29,28.8,482.1
-99.21,28.8,473.4
-99.13,28.8,463.9
-99.05,28.8,461.7
-98.97,28.8,452.0
-98.89,28.8,437.1
-98.81,28.8,423.9
-98.73,28.8,406.9
-98.65,28.8,385.2
-98.57,28.8,353.9
-98.49,28.8,315.6
-98.41,28.8,271.2
-98.33,28.8,221.1
-98.25,28.8,171.4
-98.17,28.8,127.9
-98.09,28.8,87.3
-98.01,28.8,54.6
-97.93,28.8,36.5
-97.85,28.8,37.5
-97.77,28.8,52.0
-97.69,28.8,82.0
-97.61,28.8,113.9
-97.53,28.8,136.0
-97.45,28.8,151.6
-97.37,28.8,161.5
-97.29,28.8,166.7
-97.21,28.8,167.0
-97.13,28.8,162.2
-97.05,28.8,156.3
-96.97,28.8,152.0
-96.89,28.8,148.4
-96.81,28.8,141.9
-96.73,28.8,131.7
-96.65,28.8,117.6
-96.57,28.8,104.2
-96.49,28.8,97.9
-96.41,28.8,95.3
-96.33,28.8,87.6
-96.25,28.8,76.5
-96.17,28.8,69.1
-96.09,28.8,63.5
-96.01,28.8,59.3
-95.93,28.8,57.9
-95.85,28.8,52.4
-95.77,28.8,45.4
-95.69,28.8,39.1
-95.61,28.8,36.5
-95.53,28.8,29.8
-95.45,28.8,27.1
-95.37,28.8,23.7
-95.29,28.8,18.5
-95.21,28.8,14.8
-95.13,28.8,10.1
-95.05,28.8,9.5
-100.97,28.88,440.3
-100.89,28.88,446.4
-100.81,28.88,456.9
-100.73,28.88,463.2
-100.65,28.88,463.9
-100.57,28.88,465.8
-100.49,28.88,470.7
-100.41,28.88,477.8
-100.33,28.88,483.5
-100.25,28.88,491.7
-100.17,28.88,497.1
-100.09,28.88,502.6
-100.01,28.88,505.5
-99.93,28.88,507.6
-99.85,28.88,511.9
-99.77,28.88,512.0
-99.69,28.88,509.4
-99.61,28.88,506.3
-99.53,28.88,505.8
-99.45,28.88,502.8
-99.37,28.88,501.3
-99.29,28.88,500.7
-99.21,28.88,495.0
-99.13,28.88,487.6
-99.05,28.88,483.7
-98.97,28.88,471.9
-98.89,28.88,455.6
-98.81,28.88,441.6
-98.73,28.88,425.5
-98.65,28.88,405.2
-98.57,28.88,374.0
-98.49,28.88,333.2
-98.41,28.88,284.3
-98.33,28.88,231.6
-98.25,28.88,180.9
-98.17,28.88,134.7
-98.09,28.88,92.6
-98.01,28.88,61.5
-97.93,28.88,47.0
-97.85,28.88,46.9
-97.77,28.88,65.2
-97.69,28.88,99.1
-97.61,28.88,129.0
-97.53,28.88,148.2
-97.45,28.88,163.9
-97.37,28.88,174.5
-97.29,28.88,180.1
-97.21,28.88,181.7
-97.13,28.88,176.1
-97.05,28.88,170.5
-96.97,28.88,165.9
-96.89,28.88,160.1
-96.81,28.88,152.8
-96.73,28.88,145.9
-96.65,28.88,131.5
-96.57,28.88,115.1
-96.49,28.88,108.3
-96.41,28.88,103.3
-96.33,28.88,97.2
-96.25,28.88,89.2
-96.17,28.88,79.8
-96.09,28.88,73.3
-96.01,28.88,71.9
-95.93,28.88,69.0
-95.85,28.88,61.7
-95.77,28.88,54.6
-95.69,28.88,47.5
-95.61,28.88,43.2
-95.53,28.88,40.8
-95.45,28.88,39.4
-95.37,28.88,34.6
-95.29,28.88,27.1
-95.21,28.88,20.8
-95.13,28.88,17.9
-95.05,28.88,16.3
-100.97,28.96,460.5
-100.89,28.96,467.2
-100.81,28.96,478.2
-100.73,28.96,480.8
-100.65,28.96,483.5
-100.57,28.96,488.8
-100.49,28.96,494.3
-100.41,28.96,498.8
-100.33,28.96,503.9
-100.25,28.96,511.9
-100.17,28.96,519.0
-100.09,28.96,526.3
-100.01,28.96,532.0
-99.93,28.96,533.2
-99.85,28.96,533.4
-99.77,28.96,534.9
-99.69,28.96,534.3
-99.61,28.96,530.3
-99.53,28.96,528.1
-99.45,28.96,524.4
-99.37,28.96,522.2
-99.29,28.96,519.9
-99.21,28.96,513.1
-99.13,28.96,509.1
-99.05,28.96,506.0
-98.97,28.96,493.5
-98.89,28.96,475.9
-98.81,28.96,459.1
-98.73,28.96,440.1
-98.65,28.96,419.6
-98.57,28.96,391.4
-98.49,28.96,348.6
-98.41,28.96,298.4
-98.33,28.96,244.9
-98.25,28.96,193.6
-98.17,28.96,147.7
-98.09,28.96,104.0
-98.01,28.96,72.1
-97.93,28.96,58.6
-97.85,28.96,59.9
-97.77,28.96,78.0
-97.69,28.96,108.0
-97.61,28.96,134.2
-97.53,28.96,156.0
-97.45,28.96,174.5
-97.37,28.96,189.2
-97.29,28.96,195.1
-97.21,28.96,196.6
-97.13,28.96,190.8
-97.05,28.96,183.9
-96.97,28.96,179.3
-96.89,28.96,172.6
-96.81,28.96,162.9
-96.73,28.96,156.4
-96.65,28.96,147.0
-96.57,28.96,134.5
-96.49,28.96,126.4
-96.41,28.96,118.8
-96.33,28.96,112.0
-96.25,28.96,104.5
-96.17,28.96,95.1
-96.09,28.96,86.5
-96.01,28.96,79.8
-95.93,28.96,74.8
-95.85,28.96,68.5
-95.77,28.96,61.8
-95.69,28.96,56.2
-95.61,28.96,50.3
-95.53,28.96,48.7
-95.45,28.96,49.8
-95.37,28.96,44.8
-95.29,28.96,37.4
-95.21,28.96,29.8
-95.13,28.96,26.8
-95.05,28.96,25.0
-94.97,28.96,23.5
-104.17,29.04,499.0
-104.09,29.04,620.4
-104.01,29.04,760.6
-103.93,29.04,917.7
-103.85,29.04,1089.7
-103.77,29.04,1279.6
-103.69,29.04,1474.5
-103.61,29.04,1660.4
-103.53,29.04,1838.6
-103.45,29.04,2006.4
-103.37,29.04,2145.0
-103.29,29.04,2248.4
-101.05,29.04,480.4
-100.97,29.04,483.3
-100.89,29.04,489.5
-100.81,29.04,496.8
-100.73,29.04,497.1
-100.65,29.04,500.9
-100.57,29.04,511.1
-100.49,29.04,517.7
-100.41,29.04,520.7
-100.33,29.04,525.1
-100.25,29.04,531.7
-100.17,29.04,539.3
-100.09,29.04,544.2
-100.01,29.04,548.6
-99.93,29.04,552.9
-99.85,29.04,557.7
-99.77,29.04,558.1
-99.69,29.04,555.7
-99.61,29.04,553.5
-99.53,29.04,552.1
-99.45,29.04,548.4
-99.37,29.04,546.6
-99.29,29.04,542.1
-99.21,29.04,535.5
-99.13,29.04,533.9
-99.05,29.04,529.0
-98.97,29.04,516.6
-98.89,29.04,499.0
-98.81,29.04,481.1
-98.73,29.04,461.8
-98.65,29.04,436.9
-98.57,29.04,406.0
-98.49,29.04,363.1
-98.41,29.04,314.6
-98.33,29.04,262.6
-98.25,29.04,209.5
-98.17,29.04,159.6
-98.09,29.04,114.8
-98.01,29.04,81.8
-97.93,29.04,66.2
-97.85,29.04,66.0
-97.77,29.04,82.6
-97.69,29.04,111.7
-97.61,29.04,141.5
-97.53,29.04,168.7
-97.45,29.04,189.3
-97.37,29.04,205.5
-97.29,29.04,213.4
-97.21,29.04,213.0
-97.13,29.04,206.3
-97.05,29.04,198.8
-96.97,29.04,197.6
-96.89,29.04,189.9
-96.81,29.04,176.8
-96.73,29.04,167.1
-96.65,29.04,161.4
-96.57,29.04,151.1
-96.49,29.04,140.0
-96.41,29.04,131.6
-96.33,29.04,123.0
-96.25,29.04,116.7
-96.17,29.04,111.1
-96.09,29.04,100.3
-96.01,29.04,87.3
-95.93,29.04,81.9
-95.85,29.04,76.1
-95.77,29.04,67.2
-95.69,29.04,65.9
-95.61,29.04,62.5
-95.53,29.04,58.1
-95.45,29.04,58.3
-95.37,29.04,50.2
-95.29,29.04,43.5
-95.21,29.04,40.0
-95.13,29.04,35.7
-95.05,29.04,35.5
-94.97,29.04,34.4
-94.89,29.04,25.9
-104.49,29.12,209.2
-104.41,29.12,273.8
-104.33,29.12,345.2
-104.25,29.12,432.9
-104.17,29.12,543.7
-104.09,29.12,674.9
-104.01,29.12,824.0
-103.93,29.12,993.8
-103.85,29.12,1182.4
-103.77,29.12,1390.7
-103.69,29.12,1601.4
-103.61,29.12,1800.7
-103.53,29.12,1992.4
-103.45,29.12,2171.5
-103.37,29.12,2323.4
-103.29,29.12,2436.9
-103.21,29.12,2504.0
-101.05,29.12,500.2
-100.97,29.12,504.3
-100.89,29.12,510.3
-100.81,29.12,518.2
-100.73,29.12,519.6
-100.65,29.12,520.7
-100.57,29.12,530.5
-100.49,29.12,536.5
-100.41,29.12,539.6
-100.33,29.12,545.5
-100.25,29.12,551.4
-100.17,29.12,559.7
-100.09,29.12,564.1
-100.01,29.12,567.2
-99.93,29.12,574.0
-99.85,29.12,582.7
-99.77,29.12,581.7
-99.69,29.12,578.3
-99.61,29.12,577.7
-99.53,29.12,576.3
-99.45,29.12,573.6
-99.37,29.12,572.1
-99.29,29.12,565.9
-99.21,29.12,556.5
-99.13,29.12,553.0
-99.05,29.12,547.8
-98.97,29.12,538.6
-98.89,29.12,523.6
-98.81,29.12,504.8
-98.73,29.12,485.0
-98.65,29.12,457.4
-98.57,29.12,420.6
-98.49,29.12,377.4
-98.41,29.12,327.3
-98.33,29.12,275.0
-98.25,29.12,222.7
-98.17,29.12,168.8
-98.09,29.12,122.2
-98.01,29.12,88.2
-97.93,29.12,71.1
-97.85,29.12,72.8
-97.77,29.12,91.9
-97.69,29.12,122.7
-97.61,29.12,155.9
-97.53,29.12,184.8
-97.45,29.12,205.2
-97.37,29.12,219.7
-97.29,29.12,226.9
-97.21,29.12,225.7
-97.13,29.12,221.4
-97.05,29.12,215.2
-96.97,29.12,211.6
-96.89,29.12,202.6
-96.81,29.12,188.0
-96.73,29.12,174.0
-96.65,29.12,166.5
-96.57,29.12,158.0
-96.49,29.12,150.5
-96.41,29.12,143.4
-96.33,29.12,132.9
-96.25,29.12,125.8
-96.17,29.12,119.3
-96.09,29.12,109.6
-96.01,29.12,99.7
-95.93,29.12,93.2
-95.85,29.12,87.6
-95.77,29.12,77.9
-95.69,29.12,75.8
-95.61,29.12,71.2
-95.53,29.12,65.0
-95.45,29.12,65.7
-95.37,29.12,57.8
-95.29,29.12,50.5
-95.21,29.12,45.7
-95.13,29.12,41.3
-95.05,29.12,44.0
-94.97,29.12,42.0
-94.89,29.12,31.6
-104.57,29.2,174.3
-104.49,29.2,222.7
-104.41,29.2,289.9
-104.33,29.2,369.5
-104.25,29.2,465.5
-104.17,29.2,583.2
-104.09,29.2,722.2
-104.01,29.2,878.9
-103.93,29.2,1057.8
-103.85,29.2,1257.9
-103.77,29.2,1474.9
-103.69,29.2,1696.7
-103.61,29.2,1911.5
-103.53,29.2,2115.2
-103.45,29.2,2300.8
-103.37,29.2,2459.8
-103.29,29.2,2579.7
-103.21,29.2,2655.4
-101.13,29.2,520.5
-101.05,29.2,522.0
-100.97,29.2,525.3
-100.89,29.2,529.3
-100.81,29.2,535.5
-100.73,29.2,541.1
-100.65,29.2,545.2
-100.57,29.2,552.0
-100.49,29.2,559.6
-100.41,29.2,566.4
-100.33,29.2,570.9
-100.25,29.2,576.8
-100.17,29.2,584.3
-100.09,29.2,589.7
-100.01,29.2,592.9
-99.93,29.2,599.5
-99.85,29.2,607.6
-99.77,29.2,609.6
-99.69,29.2,607.7
-99.61,29.2,606.5
-99.53,29.2,602.5
-99.45,29.2,598.4
-99.37,29.2,597.0
-99.29,29.2,590.4
-99.21,29.2,581.1
-99.13,29.2,571.4
-99.05,29.2,562.4
-98.97,29.2,555.1
-98.89,29.2,544.1
-98.81,29.2,526.6
-98.73,29.2,506.1
-98.65,29.2,477.2
-98.57,29.2,438.0
-98.49,29.2,394.2
-98.41,29.2,342.8
-98.33,29.2,285.9
-98.25,29.2,228.8
-98.17,29.2,173.2
-98.09,29.2,128.6
-98.01,29.2,96.1
-97.93,29.2,81.5
-97.85,29.2,85.3
-97.77,29.2,104.7
-97.69,29.2,134.8
-97.61,29.2,167.1
-97.53,29.2,198.6
-97.45,29.2,221.1
-97.37,29.2,233.4
-97.29,29.2,238.1
-97.21,29.2,237.7
-97.13,29.2,234.5
-97.05,29.2,229.7
-96.97,29.2,224.9
-96.89,29.2,215.9
-96.81,29.2,201.0
-96.73,29.2,182.2
-96.65,29.2,173.5
-96.57,29.2,167.6
-96.49,29.2,158.6
-96.41,29.2,150.4
-96.33,29.2,143.0
-96.25,29.2,134.8
-96.17,29.2,124.4
-96.09,29.2,116.8
-96.01,29.2,109.0
-95.93,29.2,100.1
-95.85,29.2,93.3
-95.77,29.2,85.6
-95.69,29.2,81.4
-95.61,29.2,76.7
-95.53,29.2,72.5
-95.45,29.2,72.6
-95.37,29.2,66.5
-95.29,29.2,57.8
-95.21,29.2,49.7
-95.13,29.2,43.8
-95.05,29.2,45.4
-94.97,29.2,44.9
-94.89,29.2,39.3
-94.81,29.2,36.0
-104.65,29.28,145.2
-104.57,29.28,185.4
-104.49,29.28,236.3
-104.41,29.28,305.5
-104.33,29.28,389.5
-104.25,29.28,486.2
-104.17,29.28,607.7
-104.09,29.28,754.2
-104.01,29.28,918.4
-103.93,29.28,1102.7
-103.85,29.28,1308.8
-103.77,29.28,1531.5
-103.69,29.28,1761.7
-103.61,29.28,1985.3
-103.53,29.28,2195.6
-103.45,29.28,2388.2
-103.37,29.28,2551.8
-103.29,29.28,2676.3
-103.21,29.28,2700.0
-103.13,29.28,2700.0
-101.13,29.28,548.8
-101.05,29.28,549.4
-100.97,29.28,551.2
-100.89,29.28,551.7
-100.81,29.28,555.8
-100.73,29.28,563.0
-100.65,29.28,567.6
-100.57,29.28,572.4
-100.49,29.28,581.5
-100.41,29.28,589.9
-100.33,29.28,593.1
-100.25,29.28,598.6
-100.17,29.28,606.8
-100.09,29.28,612.8
-100.01,29.28,615.8
-99.93,29.28,624.3
-99.85,29.28,629.3
-99.77,29.28,633.4
-99.69,29.28,633.0
-99.61,29.28,629.7
-99.53,29.28,626.4
-99.45,29.28,622.9
-99.37,29.28,621.9
-99.29,29.28,614.9
-99.21,29.28,604.8
-99.13,29.28,591.0
-99.05,29.28,578.4
-98.97,29.28,569.9
-98.89,29.28,561.4
